0,1,2,3,4,5,6,7,8,9
MasterCard: Debit/Credit in XAF,"5,906,400.00 Fr",Gabon,xxx,USD,XAF,5906400.0,"5,605,067.45",0.053760735742796426,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Gabon,xxx,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in GMD,"510,790.00 D",Gambia,xxx,USD,GMD,510790.0,"484,719.83",0.0537839972422832,0.0
MasterCard: Debit/Credit in GMD,"510,790.00 D",Gambia,xxx,USD,GMD,510790.0,"484,719.83",0.0537839972422832,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Gambia,xxx,USD,USD,10000.0,10000,0.0,0.0
VISA,"27,586.00 ?",Georgia,xxx,USD,GEL,27586.0,"26,179.12",0.053740538261026385,0.0
MasterCard,"27,586.00 ?",Georgia,xxx,USD,GEL,27586.0,"26,179.12",0.053740538261026385,0.0
International Bank Transfer in Euros (EUR),"8.789,00 €",Georgia,xxx,USD,EUR,8789.0,"8,544.18",0.028653422563663183,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Georgia,xxx,USD,USD,10000.0,10000,0.0,0.0
Domestic Bank Transfer in Euros (EUR),"8.790,00 €",Germany,xxx,USD,EUR,8790.0,"8,544.18",0.028770461296461415,0.0
MasterCard: Debit/Credit in EUR,"8.875,00 €",Germany,xxx,USD,EUR,8875.0,"8,544.18",0.03871875358431116,0.0
American Express in EUR,"8.875,00 €",Germany,xxx,USD,EUR,8875.0,"8,544.18",0.03871875358431116,0.0
VISA: Debit/Credit in EUR,"8.875,00 €",Germany,xxx,USD,EUR,8875.0,"8,544.18",0.03871875358431116,0.0
PayPal in EUR,"8.961,00 €",Germany,xxx,USD,EUR,8961.0,"8,544.18",0.04878408460495913,0.0
Online Bank Transfer,"8.790,00 €",Germany,xxx,USD,EUR,8790.0,"8,544.18",0.028770461296461415,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Germany,xxx,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Ghana,xxx,USD,USD,10000.0,10000,0.0,0.0
American Express in GBP,"£7,861.00",Gibraltar,xxx,USD,GBP,7861.0,"7,572.60",0.03808467369199477,0.0
MasterCard: Debit/Credit in GBP,"£7,861.00",Gibraltar,xxx,USD,GBP,7861.0,"7,572.60",0.03808467369199477,0.0
VISA: Debit/Credit in GBP,"£7,861.00",Gibraltar,xxx,USD,GBP,7861.0,"7,572.60",0.03808467369199477,0.0
